geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
VS,202110,441,TRUE,32223,1,100,353209,124.86,9122.93,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-10,22,6.23,5.3,0,FALSE,FALSE,860,1664,430,416,NA,NA,121.74,117.78,NA,NA,243.48,471.11,441,0,7,152
ZG,202110,140,TRUE,6706,1,100,129787,107.87,5166.93,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-10,38,29.28,37.3,0,FALSE,FALSE,242,405,121,101.25,NA,NA,93.23,78.01,NA,NA,186.46,312.05,140,0,7,29
ZH,202110,1448,TRUE,91186,1,100,1564662,92.54,5827.84,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-10,251,16.04,21,0,FALSE,FALSE,2645,4673,1322.5,1168.25,NA,NA,84.52,74.66,NA,NA,169.05,298.66,1448,0,7,532
AG,202111,967,TRUE,38778,1,100,703086,137.54,5515.4,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,225,32.01,30.3,0,FALSE,FALSE,1709,2691,854.5,672.75,NA,NA,121.54,95.69,NA,NA,243.07,382.74,967,0,7,183
AI,202111,6,TRUE,904,1,100,16360,36.67,5525.67,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,-5,-30.57,-45.5,0,FALSE,FALSE,17,34,8.5,8.5,NA,NA,51.96,51.96,NA,NA,103.91,207.82,6,0,7,0
AR,202111,44,TRUE,3276,1,100,55585,79.16,5893.68,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,-5,-8.99,-10.2,0,FALSE,FALSE,93,162,46.5,40.5,NA,NA,83.66,72.86,NA,NA,167.31,291.45,44,0,7,5
BE,202111,759,TRUE,54848,1,100,1047473,72.46,5236.22,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,117,11.17,18.2,0,FALSE,FALSE,1401,2654,700.5,663.5,NA,NA,66.88,63.34,NA,NA,133.75,253.37,759,0,7,424
BL,202111,383,TRUE,14640,1,100,292817,130.8,4999.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,88,30.05,29.8,0,FALSE,FALSE,678,1099,339,274.75,NA,NA,115.77,93.83,NA,NA,231.54,375.32,383,0,7,117
BS,202111,208,TRUE,10789,1,100,196036,106.1,5503.58,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,32,16.32,18.2,0,FALSE,FALSE,384,662,192,165.5,NA,NA,97.94,84.42,NA,NA,195.88,337.69,208,0,7,95
FL,202111,20,TRUE,2713,1,100,39055,51.21,6946.61,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,-1,-2.56,-4.8,0,FALSE,FALSE,41,87,20.5,21.75,NA,NA,52.49,55.69,NA,NA,104.98,222.76,20,0,7,10
FR,202111,436,TRUE,28451,1,100,329809,132.2,8626.51,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,103,31.23,30.9,0,FALSE,FALSE,769,1509,384.5,377.25,NA,NA,116.58,114.38,NA,NA,233.17,457.54,436,0,7,62
GE,202111,1004,TRUE,53471,1,100,509448,197.08,10495.87,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,200,39.26,24.9,0,FALSE,FALSE,1808,3176,904,794,NA,NA,177.45,155.85,NA,NA,354.89,623.42,1004,0,7,247
GL,202111,20,TRUE,2265,1,100,41190,48.56,5498.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,3,7.29,17.6,0,FALSE,FALSE,37,90,18.5,22.5,NA,NA,44.91,54.62,NA,NA,89.83,218.5,20,0,7,18
GR,202111,163,TRUE,11241,1,100,201376,80.94,5582.1,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,-32,-15.89,-16.4,0,FALSE,FALSE,358,647,179,161.75,NA,NA,88.89,80.32,NA,NA,177.78,321.29,163,0,7,46
JU,202111,65,TRUE,6049,1,100,73798,88.08,8196.7,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,14,18.97,27.5,0,FALSE,FALSE,116,276,58,69,NA,NA,78.59,93.5,NA,NA,157.19,373.99,65,0,7,31
LU,202111,444,TRUE,23042,1,100,420326,105.63,5481.94,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,-14,-3.33,-3.1,0,FALSE,FALSE,902,1478,451,369.5,NA,NA,107.3,87.91,NA,NA,214.6,351.63,444,0,7,84
NE,202111,235,TRUE,15022,1,100,176166,133.4,8527.18,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,20,11.36,9.3,0,FALSE,FALSE,450,878,225,219.5,NA,NA,127.72,124.6,NA,NA,255.44,498.39,235,0,7,74
NW,202111,41,TRUE,2081,1,100,43894,93.41,4740.97,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,3,6.84,7.9,0,FALSE,FALSE,79,133,39.5,33.25,NA,NA,89.99,75.75,NA,NA,179.98,303,41,0,7,11
OW,202111,35,TRUE,1836,1,100,38435,91.06,4776.9,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,-1,-2.6,-2.8,0,FALSE,FALSE,71,120,35.5,30,NA,NA,92.36,78.05,NA,NA,184.73,312.22,35,0,7,17
SG,202111,507,TRUE,35452,1,100,519245,97.64,6827.61,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,112,21.57,28.4,0,FALSE,FALSE,902,1615,451,403.75,NA,NA,86.86,77.76,NA,NA,173.71,311.03,507,0,7,86
SH,202111,63,TRUE,3864,1,100,83995,75,4600.27,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,4,4.76,6.8,0,FALSE,FALSE,122,207,61,51.75,NA,NA,72.62,61.61,NA,NA,145.25,246.44,63,0,7,29
SO,202111,326,TRUE,14494,1,100,280245,116.33,5171.9,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,80,28.55,32.5,0,FALSE,FALSE,572,1060,286,265,NA,NA,102.05,94.56,NA,NA,204.11,378.24,326,0,7,87
SZ,202111,128,TRUE,9924,1,100,163689,78.2,6062.72,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,27,16.5,26.7,0,FALSE,FALSE,229,429,114.5,107.25,NA,NA,69.95,65.52,NA,NA,139.9,262.08,128,0,7,19
TG,202111,268,TRUE,15307,1,100,285964,93.72,5352.77,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,42,14.69,18.6,0,FALSE,FALSE,494,920,247,230,NA,NA,86.37,80.43,NA,NA,172.75,321.72,268,0,7,70
TI,202111,504,TRUE,29294,1,100,352181,143.11,8317.88,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,1,0.29,0.2,0,FALSE,FALSE,1007,1679,503.5,419.75,NA,NA,142.97,119.19,NA,NA,285.93,476.74,504,0,7,275
UR,202111,74,TRUE,1929,1,100,37047,199.75,5206.9,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,26,70.18,54.2,0,FALSE,FALSE,122,174,61,43.5,NA,NA,164.66,117.42,NA,NA,329.31,469.67,74,0,7,9
VD,202111,1298,TRUE,72441,1,100,822968,157.72,8802.41,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,184,22.36,16.5,0,FALSE,FALSE,2412,4626,1206,1156.5,NA,NA,146.54,140.53,NA,NA,293.09,562.11,1298,0,7,337
VS,202111,488,TRUE,32711,1,100,353209,138.16,9261.09,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,47,13.3,10.7,0,FALSE,FALSE,929,1785,464.5,446.25,NA,NA,131.51,126.34,NA,NA,263.02,505.37,488,0,7,152
ZG,202111,178,TRUE,6884,1,100,129787,137.15,5304.08,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,38,29.28,27.1,0,FALSE,FALSE,318,501,159,125.25,NA,NA,122.51,96.5,NA,NA,245.02,386.02,178,0,7,29
ZH,202111,1850,TRUE,93036,1,100,1564662,118.24,5946.08,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-11,402,25.7,27.8,0,FALSE,FALSE,3298,5463,1649,1365.75,NA,NA,105.39,87.29,NA,NA,210.78,349.15,1850,0,7,532
AG,202112,1033,TRUE,39811,1,100,703086,146.92,5662.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,66,9.38,6.8,0,FALSE,FALSE,2000,3214,1000,803.5,NA,NA,142.23,114.28,NA,NA,284.46,457.13,1033,0,7,183
AI,202112,16,TRUE,920,1,100,16360,97.8,5623.47,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,10,61.13,166.7,0,FALSE,FALSE,22,39,11,9.75,NA,NA,67.24,59.6,NA,NA,134.47,238.39,16,0,7,0
AR,202112,58,TRUE,3334,1,100,55585,104.34,5998.02,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,14,25.18,31.8,0,FALSE,FALSE,102,191,51,47.75,NA,NA,91.75,85.9,NA,NA,183.5,343.62,58,0,7,5
BE,202112,1052,TRUE,55900,1,100,1047473,100.43,5336.65,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,293,27.97,38.6,0,FALSE,FALSE,1811,3056,905.5,764,NA,NA,86.45,72.94,NA,NA,172.89,291.75,1052,0,7,424
BL,202112,357,TRUE,14997,1,100,292817,121.92,5121.63,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,-26,-8.88,-6.8,0,FALSE,FALSE,740,1268,370,317,NA,NA,126.36,108.26,NA,NA,252.72,433.03,357,0,7,117
BS,202112,244,TRUE,11033,1,100,196036,124.47,5628.05,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,36,18.37,17.3,0,FALSE,FALSE,452,773,226,193.25,NA,NA,115.28,98.58,NA,NA,230.57,394.32,244,0,7,95
FL,202112,32,TRUE,2745,1,100,39055,81.94,7028.55,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,12,30.73,60,0,FALSE,FALSE,52,91,26,22.75,NA,NA,66.57,58.25,NA,NA,133.15,233,32,0,7,10
FR,202112,429,TRUE,28880,1,100,329809,130.08,8756.58,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,-7,-2.12,-1.6,0,FALSE,FALSE,865,1572,432.5,393,NA,NA,131.14,119.16,NA,NA,262.27,476.64,429,0,7,62
GE,202112,1127,TRUE,54598,1,100,509448,221.22,10717.09,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,123,24.14,12.3,0,FALSE,FALSE,2131,3625,1065.5,906.25,NA,NA,209.15,177.89,NA,NA,418.3,711.55,1127,0,7,247
GL,202112,25,TRUE,2290,1,100,41190,60.69,5559.6,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,5,12.13,25,0,FALSE,FALSE,45,85,22.5,21.25,NA,NA,54.62,51.59,NA,NA,109.25,206.36,25,0,7,18
GR,202112,206,TRUE,11447,1,100,201376,102.3,5684.39,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,43,21.36,26.4,0,FALSE,FALSE,369,707,184.5,176.75,NA,NA,91.62,87.77,NA,NA,183.24,351.08,206,0,7,46
JU,202112,79,TRUE,6128,1,100,73798,107.05,8303.75,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,14,18.97,21.5,0,FALSE,FALSE,144,274,72,68.5,NA,NA,97.56,92.82,NA,NA,195.13,371.28,79,0,7,31
LU,202112,523,TRUE,23565,1,100,420326,124.43,5606.36,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,79,18.8,17.8,0,FALSE,FALSE,967,1763,483.5,440.75,NA,NA,115.03,104.86,NA,NA,230.06,419.44,523,0,7,84
NE,202112,249,TRUE,15271,1,100,176166,141.34,8668.53,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,14,7.94,6,0,FALSE,FALSE,484,871,242,217.75,NA,NA,137.37,123.61,NA,NA,274.74,494.42,249,0,7,74
NW,202112,63,TRUE,2144,1,100,43894,143.53,4884.49,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,22,50.12,53.7,0,FALSE,FALSE,104,178,52,44.5,NA,NA,118.47,101.38,NA,NA,236.93,405.52,63,0,7,11
OW,202112,50,TRUE,1886,1,100,38435,130.09,4906.99,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,15,39.03,42.9,0,FALSE,FALSE,85,151,42.5,37.75,NA,NA,110.58,98.22,NA,NA,221.15,392.87,50,0,7,17
SG,202112,715,TRUE,36167,1,100,519245,137.7,6965.31,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,208,40.06,41,0,FALSE,FALSE,1222,1994,611,498.5,NA,NA,117.67,96,NA,NA,235.34,384.02,715,0,7,86
SH,202112,82,TRUE,3946,1,100,83995,97.62,4697.9,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,19,22.62,30.2,0,FALSE,FALSE,145,250,72.5,62.5,NA,NA,86.31,74.41,NA,NA,172.63,297.64,82,0,7,29
SO,202112,366,TRUE,14860,1,100,280245,130.6,5302.5,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,40,14.27,12.3,0,FALSE,FALSE,692,1191,346,297.75,NA,NA,123.46,106.25,NA,NA,246.93,424.99,366,0,7,87
SZ,202112,167,TRUE,10091,1,100,163689,102.02,6164.74,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,39,23.82,30.5,0,FALSE,FALSE,295,496,147.5,124,NA,NA,90.11,75.75,NA,NA,180.22,303.01,167,0,7,19
TG,202112,352,TRUE,15659,1,100,285964,123.09,5475.86,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,84,29.37,31.3,0,FALSE,FALSE,620,1084,310,271,NA,NA,108.41,94.77,NA,NA,216.81,379.07,352,0,7,70
TI,202112,618,TRUE,29912,1,100,352181,175.48,8493.36,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,114,32.37,22.6,0,FALSE,FALSE,1122,1977,561,494.25,NA,NA,159.29,140.34,NA,NA,318.59,561.36,618,0,7,275
UR,202112,110,TRUE,2039,1,100,37047,296.92,5503.82,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,36,97.17,48.6,0,FALSE,FALSE,184,265,92,66.25,NA,NA,248.33,178.83,NA,NA,496.67,715.31,110,0,7,9
VD,202112,1476,TRUE,73917,1,100,822968,179.35,8981.76,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,178,21.63,13.7,0,FALSE,FALSE,2774,4968,1387,1242,NA,NA,168.54,150.92,NA,NA,337.07,603.67,1476,0,7,337
VS,202112,580,TRUE,33291,1,100,353209,164.21,9425.3,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,92,26.05,18.9,0,FALSE,FALSE,1068,1928,534,482,NA,NA,151.19,136.46,NA,NA,302.37,545.85,580,0,7,152
ZG,202112,204,TRUE,7088,1,100,129787,157.18,5461.26,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,26,20.03,14.6,0,FALSE,FALSE,382,624,191,156,NA,NA,147.16,120.2,NA,NA,294.33,480.79,204,0,7,29
ZH,202112,2349,TRUE,95385,1,100,1564662,150.13,6096.2,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-12,499,31.89,27,0,FALSE,FALSE,4199,6844,2099.5,1711,NA,NA,134.18,109.35,NA,NA,268.36,437.41,2349,0,7,532
AG,202113,925,TRUE,40736,1,100,703086,131.56,5793.89,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-108,-15.36,-10.5,0,FALSE,FALSE,1958,3667,979,916.75,NA,NA,139.24,130.39,NA,NA,278.49,521.56,925,0,7,183
AI,202113,15,TRUE,935,1,100,16360,91.69,5715.16,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-1,-6.11,-6.2,0,FALSE,FALSE,31,48,15.5,12,NA,NA,94.74,73.35,NA,NA,189.49,293.4,15,0,7,0
AR,202113,63,TRUE,3397,1,100,55585,113.34,6111.36,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,5,9,8.6,0,FALSE,FALSE,121,214,60.5,53.5,NA,NA,108.84,96.25,NA,NA,217.68,385,63,0,7,5
BE,202113,1047,TRUE,56947,1,100,1047473,99.95,5436.61,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-5,-0.48,-0.5,0,FALSE,FALSE,2099,3500,1049.5,875,NA,NA,100.19,83.53,NA,NA,200.39,334.14,1047,0,7,424
BL,202113,349,TRUE,15346,1,100,292817,119.19,5240.82,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-8,-2.73,-2.2,0,FALSE,FALSE,706,1384,353,346,NA,NA,120.55,118.16,NA,NA,241.11,472.65,349,0,7,117
BS,202113,264,TRUE,11297,1,100,196036,134.67,5762.72,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,20,10.2,8.2,0,FALSE,FALSE,508,892,254,223,NA,NA,129.57,113.75,NA,NA,259.14,455.02,264,0,7,95
FL,202113,36,TRUE,2781,1,100,39055,92.18,7120.73,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,4,10.24,12.5,0,FALSE,FALSE,68,109,34,27.25,NA,NA,87.06,69.77,NA,NA,174.11,279.09,36,0,7,10
FR,202113,310,TRUE,29190,1,100,329809,93.99,8850.58,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-119,-36.09,-27.7,0,FALSE,FALSE,739,1508,369.5,377,NA,NA,112.03,114.31,NA,NA,224.07,457.23,310,0,7,62
GE,202113,1083,TRUE,55681,1,100,509448,212.58,10929.67,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-44,-8.64,-3.9,0,FALSE,FALSE,2210,4018,1105,1004.5,NA,NA,216.9,197.17,NA,NA,433.8,788.7,1083,0,7,247
GL,202113,32,TRUE,2322,1,100,41190,77.69,5637.29,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,7,17,28,0,FALSE,FALSE,57,94,28.5,23.5,NA,NA,69.19,57.05,NA,NA,138.38,228.21,32,0,7,18
GR,202113,308,TRUE,11755,1,100,201376,152.95,5837.34,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,102,50.65,49.5,0,FALSE,FALSE,514,872,257,218,NA,NA,127.62,108.26,NA,NA,255.24,433.02,308,0,7,46
JU,202113,96,TRUE,6224,1,100,73798,130.08,8433.83,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,17,23.03,21.5,0,FALSE,FALSE,175,291,87.5,72.75,NA,NA,118.57,98.58,NA,NA,237.13,394.32,96,0,7,31
LU,202113,550,TRUE,24115,1,100,420326,130.85,5737.21,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,27,6.42,5.2,0,FALSE,FALSE,1073,1975,536.5,493.75,NA,NA,127.64,117.47,NA,NA,255.28,469.87,550,0,7,84
NE,202113,205,TRUE,15476,1,100,176166,116.37,8784.9,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-44,-24.97,-17.7,0,FALSE,FALSE,454,904,227,226,NA,NA,128.86,128.29,NA,NA,257.71,513.15,205,0,7,74
NW,202113,54,TRUE,2198,1,100,43894,123.02,5007.52,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-9,-20.51,-14.3,0,FALSE,FALSE,117,196,58.5,49,NA,NA,133.28,111.63,NA,NA,266.55,446.53,54,0,7,11
OW,202113,44,TRUE,1930,1,100,38435,114.48,5021.46,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-6,-15.61,-12,0,FALSE,FALSE,94,165,47,41.25,NA,NA,122.28,107.32,NA,NA,244.57,429.3,44,0,7,17
SG,202113,592,TRUE,36759,1,100,519245,114.01,7079.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-123,-23.69,-17.2,0,FALSE,FALSE,1307,2209,653.5,552.25,NA,NA,125.86,106.36,NA,NA,251.71,425.43,592,0,7,86
SH,202113,110,TRUE,4056,1,100,83995,130.96,4828.86,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,28,33.34,34.1,0,FALSE,FALSE,192,314,96,78.5,NA,NA,114.29,93.46,NA,NA,228.59,373.83,110,0,7,29
SO,202113,405,TRUE,15265,1,100,280245,144.52,5447.02,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,39,13.92,10.7,0,FALSE,FALSE,771,1343,385.5,335.75,NA,NA,137.56,119.81,NA,NA,275.12,479.22,405,0,7,87
SZ,202113,172,TRUE,10263,1,100,163689,105.08,6269.82,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,5,3.06,3,0,FALSE,FALSE,339,568,169.5,142,NA,NA,103.55,86.75,NA,NA,207.1,347,172,0,7,19
TG,202113,316,TRUE,15975,1,100,285964,110.5,5586.37,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-36,-12.59,-10.2,0,FALSE,FALSE,668,1162,334,290.5,NA,NA,116.8,101.59,NA,NA,233.6,406.34,316,0,7,70
TI,202113,589,TRUE,30501,1,100,352181,167.24,8660.6,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-29,-8.24,-4.7,0,FALSE,FALSE,1207,2214,603.5,553.5,NA,NA,171.36,157.16,NA,NA,342.72,628.65,589,0,7,275
UR,202113,158,TRUE,2197,1,100,37047,426.49,5930.3,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,48,129.57,43.6,0,FALSE,FALSE,268,390,134,97.5,NA,NA,361.7,263.18,NA,NA,723.41,1052.72,158,0,7,9
VD,202113,1458,TRUE,75375,1,100,822968,177.16,9158.92,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-18,-2.19,-1.2,0,FALSE,FALSE,2934,5346,1467,1336.5,NA,NA,178.26,162.4,NA,NA,356.51,649.6,1458,0,7,337
VS,202113,565,TRUE,33856,1,100,353209,159.96,9585.26,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,-15,-4.25,-2.6,0,FALSE,FALSE,1145,2074,572.5,518.5,NA,NA,162.09,146.8,NA,NA,324.17,587.19,565,0,7,152
ZG,202113,209,TRUE,7297,1,100,129787,161.03,5622.29,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,5,3.85,2.5,0,FALSE,FALSE,413,731,206.5,182.75,NA,NA,159.11,140.81,NA,NA,318.21,563.23,209,0,7,29
ZH,202113,2367,TRUE,97752,1,100,1564662,151.28,6247.48,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-13,18,1.15,0.8,0,FALSE,FALSE,4716,8014,2358,2003.5,NA,NA,150.7,128.05,NA,NA,301.41,512.19,2367,0,7,532
AG,202114,1190,TRUE,41926,1,100,703086,169.25,5963.14,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,265,37.69,28.6,0,FALSE,FALSE,2115,4115,1057.5,1028.75,NA,NA,150.41,146.32,NA,NA,300.82,585.28,1190,0,7,183
AI,202114,13,TRUE,948,1,100,16360,79.46,5794.62,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,-2,-12.23,-13.3,0,FALSE,FALSE,28,50,14,12.5,NA,NA,85.57,76.41,NA,NA,171.15,305.62,13,0,7,0
AR,202114,56,TRUE,3453,1,100,55585,100.75,6212.11,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,-7,-12.59,-11.1,0,FALSE,FALSE,119,221,59.5,55.25,NA,NA,107.04,99.4,NA,NA,214.09,397.59,56,0,7,5
BE,202114,1271,TRUE,58218,1,100,1047473,121.34,5557.95,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,224,21.39,21.4,0,FALSE,FALSE,2318,4129,1159,1032.25,NA,NA,110.65,98.55,NA,NA,221.29,394.19,1271,0,7,424
BL,202114,395,TRUE,15741,1,100,292817,134.9,5375.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,46,15.71,13.2,0,FALSE,FALSE,744,1484,372,371,NA,NA,127.04,126.7,NA,NA,254.08,506.8,395,0,7,117
BS,202114,272,TRUE,11569,1,100,196036,138.75,5901.47,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,8,4.08,3,0,FALSE,FALSE,536,988,268,247,NA,NA,136.71,126,NA,NA,273.42,503.99,272,0,7,95
FL,202114,63,TRUE,2844,1,100,39055,161.31,7282.04,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,27,69.13,75,0,FALSE,FALSE,99,151,49.5,37.75,NA,NA,126.74,96.66,NA,NA,253.49,386.63,63,0,7,10
FR,202114,383,TRUE,29573,1,100,329809,116.13,8966.7,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,73,22.14,23.5,0,FALSE,FALSE,693,1558,346.5,389.5,NA,NA,105.06,118.1,NA,NA,210.12,472.39,383,0,7,62
GE,202114,1177,TRUE,56858,1,100,509448,231.03,11160.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,94,18.45,8.7,0,FALSE,FALSE,2260,4391,1130,1097.75,NA,NA,221.81,215.48,NA,NA,443.62,861.91,1177,0,7,247
GL,202114,47,TRUE,2369,1,100,41190,114.11,5751.4,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,15,36.42,46.9,0,FALSE,FALSE,79,124,39.5,31,NA,NA,95.9,75.26,NA,NA,191.79,301.04,47,0,7,18
GR,202114,316,TRUE,12071,1,100,201376,156.92,5994.26,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,8,3.97,2.6,0,FALSE,FALSE,624,993,312,248.25,NA,NA,154.93,123.28,NA,NA,309.87,493.11,316,0,7,46
JU,202114,109,TRUE,6333,1,100,73798,147.7,8581.53,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,13,17.62,13.5,0,FALSE,FALSE,205,349,102.5,87.25,NA,NA,138.89,118.23,NA,NA,277.79,472.91,109,0,7,31
LU,202114,686,TRUE,24801,1,100,420326,163.21,5900.42,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,136,32.36,24.7,0,FALSE,FALSE,1236,2203,618,550.75,NA,NA,147.03,131.03,NA,NA,294.06,524.12,686,0,7,84
NE,202114,276,TRUE,15752,1,100,176166,156.67,8941.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,71,40.3,34.6,0,FALSE,FALSE,481,965,240.5,241.25,NA,NA,136.52,136.94,NA,NA,273.04,547.78,276,0,7,74
NW,202114,60,TRUE,2258,1,100,43894,136.69,5144.21,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,6,13.67,11.1,0,FALSE,FALSE,114,218,57,54.5,NA,NA,129.86,124.16,NA,NA,259.72,496.65,60,0,7,11
OW,202114,48,TRUE,1978,1,100,38435,124.89,5146.35,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,4,10.41,9.1,0,FALSE,FALSE,92,177,46,44.25,NA,NA,119.68,115.13,NA,NA,239.37,460.52,48,0,7,17
SG,202114,756,TRUE,37515,1,100,519245,145.6,7224.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,164,31.59,27.7,0,FALSE,FALSE,1348,2570,674,642.5,NA,NA,129.8,123.74,NA,NA,259.61,494.95,756,0,7,86
SH,202114,119,TRUE,4175,1,100,83995,141.68,4970.53,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-14,9,10.72,8.2,0,FALSE,FALSE,229,374,114.5,93.5,NA,NA,136.32,111.32,NA,NA,272.64,445.26,119,0,7,29
